TIME ID,SERIES LH1,SERIES LH2,SERIES LH3,SERIES LH4,SERIES LH5,SERIES LH6,SERIES LH7,SERIES LH8,SERIES LH9,SERIES LH10,SERIES LH11,SERIES LH12,SERIES LH13,SERIES LH14,SERIES LH15,SERIES LH16,SERIES LH17,SERIES LH18,SERIES LH19,SERIES LH20,SERIES LH21,SERIES LH22,SERIES LH23,SERIES LH24,SERIES LE1,SERIES LE2,SERIES LE3,SERIES LE4,SERIES LE5,SERIES LE6,SERIES LE7,SERIES LE8,SERIES LE9,SERIES LE10,SERIES LE11,SERIES LE12,SERIES LE13,SERIES LE14,SERIES LE15,SERIES LE16,SERIES LE17,SERIES LE18,SERIES LE19,SERIES LE20,SERIES LE21,SERIES LE22,SERIES LE23,SERIES LE24,SERIES W1,SERIES W2,SERIES W3,SERIES W4,SERIES W5,SERIES W6
T4269,0,0,0,0,0,0,0,0.049054832,0.049054832,0.065406443,0,0,0,0,0.12263708,0,0,0.12263708,0.081758054,0,0,0,0,0,0.664774425,0.551860649,0.386474064,0.581263544,0.601577438,0.656108597,0.46447247,0.32593574,0.42569806,0.530194473,0,0,0.506719866,0.571148322,0.664774425,0.551860649,0,0.386474064,0.581263544,0.601577438,0,0,0,0,0.011605416,0.00712831,0.60036518,0.990633137,0.203381565,0.989290005
T4270,0,0,0,0,0,0,0,0.050536888,0.050536888,0.067382518,0,0,0,0,0.126342221,0,0,0.126342221,0.084228147,0,0,0,0,0,0.636390798,0.51543943,0.379120158,0.576096016,0.5958413,0.646735617,0.466318056,0.318648559,0.400141978,0.510867602,0,0,0.483830323,0.571778883,0.636390798,0.51543943,0,0.379120158,0.576096016,0.5958413,0,0,0,0,0.012710694,0.00712831,0.600807292,0.990080498,0.203160509,0.988405783
T4271,0,0,0,0,0,0,0,0.047438044,0.047438044,0.063250725,0,0,0,0,0.118595109,0,0,0.118595109,0.079063406,0,0,0,0,0,0.615775321,0.494061758,0.367826658,0.55975996,0.585803059,0.61926309,0.456782528,0.311692613,0.383341221,0.492925522,0,0,0.480680386,0.565753521,0.615775321,0.494061758,0,0.367826658,0.55975996,0.585803059,0,0,0,0,0.018513401,0.012219959,0.600073385,0.98463332,0.206073287,0.982745287
T4272,0,0,0,0,0,0,0,0.046788878,0.046788878,0.062385171,0,0,0,0,0.116972196,0,0,0.116972196,0.077981464,0,0,0,0,0,0.574843143,0.457640538,0.352987525,0.561760293,0.578871893,0.621848739,0.446631806,0.298774429,0.374585897,0.469263652,0,0,0.453590928,0.543263505,0.574843143,0.457640538,0,0.352987525,0.561760293,0.578871893,0,0,0,0,0.031224095,0.038696538,0.589271715,0.965039684,0.224712411,0.967281416
T4273,0,0,0,0,0,0,0,0.043653289,0.043653289,0.058204385,0,0,0,0,0.109133222,0,0,0.109133222,0.072755481,0,0,0,0,0,0.540782791,0.418844022,0.330269206,0.538923154,0.556405354,0.615707822,0.436173485,0.277244121,0.315428301,0.441808658,0,0,0.419151617,0.520423177,0.540782791,0.418844022,0,0.330269206,0.538923154,0.556405354,0,0,0,0,0.049184858,0.070264766,0.577515084,0.940275188,0.246374841,0.94659916
T4274,0,0,0,0,0,0,0,0.043163353,0.043163353,0.057551137,0,0,0,0,0.107908382,0,0,0.107908382,0.071938922,0,0,0,0,0,0.523752614,0.389944576,0.313591596,0.529254876,0.553776291,0.595345831,0.424484774,0.263000994,0.294131566,0.434523451,0,0,0.404241915,0.503187837,0.523752614,0.389944576,0,0.313591596,0.529254876,0.553776291,0,0,0,0,0.055540204,0.098778004,0.562949279,0.922840896,0.267914362,0.935812236
T4275,0,0,0,0,0,0,0,0.04517209,0.04517209,0.060229453,0,0,0,0,0.112930225,0,0,0.112930225,0.075286817,0,0,0,0,0,0.512399163,0.381235154,0.303611293,0.527254542,0.551625239,0.589528119,0.413718856,0.255713813,0.312588736,0.430730327,0,0,0.397312054,0.488965179,0.512399163,0.381235154,0,0.303611293,0.527254542,0.551625239,0,0,0,0,0.059132357,0.077393075,0.577217098,0.931737284,0.250087989,0.937215499
T4276,0,0,0,0,0,0,0,0.044951619,0.044951619,0.059935492,0,0,0,0,0.112379047,0,0,0.112379047,0.074919365,0,0,0,0,0,0.507319988,0.382818686,0.299671701,0.529254876,0.55210325,0.5885585,0.41310366,0.258363697,0.313061997,0.421458246,0,0,0.399622008,0.484200939,0.507319988,0.382818686,0,0.299671701,0.529254876,0.55210325,0,0,0,0,0.07709312,0.088594705,0.577680425,0.917156088,0.25545714,0.920606563
T4277,0,0,0,0,0,0,0,0.050549137,0.050549137,0.067398849,0,0,0,0,0.126372842,0,0,0.126372842,0.084248561,0,0,0,0,0,0.506722438,0.375692795,0.288509521,0.52342057,0.549713193,0.595345831,0.410950477,0.270288175,0.331519167,0.414052622,0,0,0.39248215,0.503117775,0.506722438,0.375692795,0,0.288509521,0.52342057,0.549713193,0,0,0,0,0.092567007,0.140529532,0.552709084,0.883451731,0.293910224,0.897840488
T4278,0,0,0,0,0,0,0,0.055828196,0.055828196,0.074437594,0,0,0,0,0.13957049,0,0,0.13957049,0.093046993,0,0,0,0,0,0.52763669,0.395091053,0.295732108,0.528254709,0.54875717,0.60310278,0.423561981,0.276912885,0.361334595,0.428562827,0,0,0.403821924,0.553282421,0.52763669,0.395091053,0,0.295732108,0.528254709,0.54875717,0,0,0,0,0.1152252,0.15885947,0.550774398,0.862957665,0.304042536,0.876047946
T4279,0,0,0,0,0,0,0,0.061254236,0.061254236,0.081672314,0,0,0,0,0.15313559,0,0,0.15313559,0.102090393,0,0,0,0,0,0.614878996,0.477038797,0.340643467,0.560426738,0.578632887,0.62605042,0.442940634,0.340841338,0.402035021,0.4790174,0,0,0.463670727,0.591816717,0.614878996,0.477038797,0,0.340643467,0.560426738,0.578632887,0,0,0,0,0.113567284,0.178207739,0.53850227,0.854112489,0.319852734,0.873504625
T4280,0,0,0,0,0,0,0,0.058461601,0.058461601,0.077948802,0,0,0,0,0.146154003,0,0,0.146154003,0.097436002,0,0,0,0,0,0.716761279,0.573238321,0.38883782,0.607601267,0.626434034,0.653522948,0.468778837,0.313348791,0.417652627,0.53567343,0,0,0.53947921,0.595880333,0.716761279,0.573238321,0,0.38883782,0.607601267,0.626434034,0,0,0,0,0.116883117,0.203665988,0.524553654,0.839725448,0.339556167,0.865760309
T4281,0,0,0,0,0,0,0,0.059147512,0.059147512,0.078863349,0,0,0,0,0.147868779,0,0,0.147868779,0.098579186,0,0,0,0,0,0.766357932,0.623911322,0.408929744,0.609268211,0.645315488,0.656108597,0.475545986,0.3097052,0.440842404,0.562285508,0,0,0.584838303,0.61332586,0.766357932,0.623911322,0,0.408929744,0.609268211,0.645315488,0,0,0,0,0.147278254,0.242362525,0.513493787,0.805179611,0.364434369,0.833704892
T4282,0,0,0,0,0,0,0,0.058878047,0.058878047,0.078504062,0,0,0,0,0.147195117,0,0,0.147195117,0.098130078,0,0,0,0,0,0.777711383,0.644893112,0.414313854,0.614935823,0.651529637,0.663865546,0.476161181,0.334547864,0.445101751,0.568005298,0,0,0.600167997,0.621383031,0.777711383,0.644893112,0,0.414313854,0.614935823,0.651529637,0,0,0,0,0.209173805,0.297352342,0.505258117,0.746736927,0.396047113,0.773190488
T4283,0,0,0,0,0,0,0,0.057653207,0.057653207,0.076870943,0,0,0,0,0.144133018,0,0,0.144133018,0.096088679,0,0,0,0,0,0.80071706,0.652414885,0.414707814,0.61710285,0.653680688,0.651260504,0.476776376,0.329248095,0.440132513,0.571376964,0,0,0.605207896,0.62285434,0.80071706,0.652414885,0,0.414707814,0.61710285,0.653680688,0,0,0,0,0.240121581,0.32688391,0.499918286,0.716497255,0.413482812,0.742525953
T4284,0,0,0,0,0,0,0,0.052047942,0.052047942,0.069397256,0,0,0,0,0.130119855,0,0,0.130119855,0.08674657,0,0,0,0,0,0.797430535,0.655186065,0.413131976,0.605267545,0.653441683,0.652876535,0.477699169,0.335210335,0.431613819,0.576735505,0,0,0.589878202,0.621312969,0.797430535,0.655186065,0,0.413131976,0.605267545,0.653441683,0,0,0,0,0.25974026,0.459266802,0.428336023,0.640496469,0.51546539,0.700354432
T4285,0,0,0,0,0,0,0,0.053721471,0.053721471,0.071628628,0,0,0,0,0.134303678,0,0,0.134303678,0.089535786,0,0,0,0,0,0.773827308,0.651227237,0.41116218,0.5975996,0.644359465,0.65416936,0.474007998,0.334216628,0.427827733,0.566259257,0,0,0.562158757,0.616548728,0.773827308,0.651227237,0,0.41116218,0.5975996,0.644359465,0,0,0,0,0.31251727,0.572301426,0.381626052,0.557590652,0.595337687,0.635525899
T4286,0,0,0,0,0,0,0,0.053023313,0.053023313,0.07069775,0,0,0,0,0.132558282,0,0,0.132558282,0.088372188,0,0,0,0,0,0.79892441,0.648456057,0.41089954,0.599599933,0.644120459,0.638332256,0.457397724,0.34879099,0.421438713,0.563549883,0,0,0.558378832,0.613956421,0.79892441,0.648456057,0,0.41089954,0.599599933,0.644120459,0,0,0,0,0.35092567,0.66395112,0.341999596,0.492561605,0.660975762,0.58646924
T4287,0,0,0,0,0,0,0,0.046127465,0.046127465,0.061503287,0,0,0,0,0.115318663,0,0,0.115318663,0.076879109,0,0,0,0,0,0.762473857,0.637767221,0.406040709,0.611435239,0.634321224,0.649321267,0.468163642,0.3451474,0.409843824,0.560840508,0,0,0.548089038,0.606739999,0.762473857,0.637767221,0,0.406040709,0.611435239,0.634321224,0,0,0,0,0.408400111,0.739307536,0.319775523,0.426146177,0.709766007,0.525418404
T4288,0,0,0,0,0,0,0,0.043383824,0.043383824,0.057845098,0,0,0,0,0.10845956,0,0,0.10845956,0.072306373,0,0,0,0,0,0.722139229,0.612430721,0.403414314,0.598599767,0.635277247,0.645442793,0.465087665,0.328254389,0.401561761,0.551267385,0,0,0.530449391,0.599663701,0.722139229,0.612430721,0,0.403414314,0.598599767,0.635277247,0,0,0,0,0.405913236,0.793279022,0.286397881,0.400403871,0.75344057,0.516613607
T4289,0,0,0,0,0,0,0,0.043065366,0.043065366,0.057420488,0,0,0,0,0.107663414,0,0,0.107663414,0.07177561,0,0,0,0,0,0.708694353,0.595407759,0.401050558,0.592432072,0.636711281,0.64221073,0.458628114,0.331566744,0.405111216,0.540971762,0,0,0.513649727,0.597351643,0.708694353,0.595407759,0,0.401050558,0.592432072,0.636711281,0,0,0,0,0.516717325,0.82586558,0.311167582,0.328708548,0.757348999,0.421453024
T4290,0,0,0,0,0,0,0,0.04356755,0.04356755,0.058090066,0,0,0,0,0.108918875,0,0,0.108918875,0.072612583,0,0,0,0,0,0.742754706,0.621536025,0.395797768,0.588764794,0.627868069,0.63800905,0.449707782,0.341172574,0.416942735,0.542717804,0,0,0.524359513,0.594759336,0.742754706,0.621536025,0,0.395797768,0.588764794,0.627868069,0,0,0,0,0.568665377,0.83503055,0.326447821,0.298152037,0.754291365,0.378061588
T4291,0,0,0,0,0,0,0,0.045184338,0.045184338,0.060245784,0,0,0,0,0.112960846,0,0,0.112960846,0.075307231,0,0,0,0,0,0.718852704,0.614014252,0.386999343,0.584930822,0.625478011,0.660633484,0.447247001,0.321960914,0.405111216,0.525498224,0,0,0.516799664,0.598472641,0.718852704,0.614014252,0,0.386999343,0.584930822,0.625478011,0,0,0,0,0.585244543,0.849287169,0.324525516,0.282734144,0.762380827,0.361946932
T4292,0,0,0,0,0,0,0,0.044498428,0.044498428,0.059331238,0,0,0,0,0.111246071,0,0,0.111246071,0.074164047,0,0,0,0,0,0.680011951,0.577593032,0.386342745,0.574929155,0.621892925,0.663219134,0.444171024,0.328254389,0.39517274,0.51273406,0,0,0.502309954,0.595389897,0.680011951,0.577593032,0,0.386342745,0.574929155,0.621892925,0,0,0,0,0.580270793,0.858452138,0.317037034,0.280638535,0.770707552,0.364092938
T4293,0,0,0,0,0,0,0,0.046923611,0.046923611,0.062564814,0,0,0,0,0.117309027,0,0,0.117309027,0.078206018,0,0,0,0,0,0.649536899,0.53365004,0.379645437,0.589098183,0.629063098,0.643503555,0.443248231,0.316329911,0.394699479,0.507857186,0,0,0.485090298,0.573600504,0.649536899,0.53365004,0,0.379645437,0.589098183,0.629063098,0,0,0,0,0.579441835,0.82688391,0.335646388,0.296837128,0.745618761,0.37106975
T4294,0,0,0,0,0,0,0,0.050818601,0.050818601,0.067758135,0,0,0,0,0.127046503,0,0,0.127046503,0.084697669,0,0,0,0,0,0.613385121,0.507125891,0.372685489,0.571261877,0.616634799,0.622495152,0.444171024,0.315998675,0.368196876,0.491901981,0,0,0.475850483,0.575912562,0.613385121,0.507125891,0,0.372685489,0.571261877,0.616634799,0,0,0,0,0.610942249,0.842158859,0.339081584,0.273449446,0.751538637,0.342814429
T4295,0,0,0,0,0,0,0,0.051334883,0.051334883,0.06844651,0,0,0,0,0.128337206,0,0,0.128337206,0.085558138,0,0,0,0,0,0.59725127,0.491686461,0.364018385,0.553592265,0.607313576,0.617647059,0.437403876,0.299105664,0.346900142,0.47076886,0,0,0.479630407,0.568205703,0.59725127,0.491686461,0,0.364018385,0.553592265,0.607313576,0,0,0,0,0.659574468,0.853360489,0.351813494,0.243532522,0.750773498,0.301668328
T4296,0,0,0,0,0,0,0,0.050228314,0.050228314,0.066971085,0,0,0,0,0.125570784,0,0,0.125570784,0.083713856,0,0,0,0,0,0.562892142,0.453285827,0.347472095,0.538923154,0.597992352,0.611506141,0.43155952,0.281218947,0.338618079,0.446264074,0,0,0.441831163,0.546416311,0.562892142,0.453285827,0,0.347472095,0.538923154,0.597992352,0,0,0,0,0.708759326,0.83299389,0.383707396,0.229123392,0.724643247,0.266393761
T4297,0,0,0,0,0,0,0,0.050567684,0.050567684,0.067423579,0,0,0,0,0.126419211,0,0,0.126419211,0.084279474,0,0,0,0,0,0.522258739,0.410926366,0.321339462,0.514752459,0.58126195,0.571428571,0.420486004,0.274594237,0.334595362,0.433379493,0,0,0.422301554,0.525047292,0.522258739,0.410926366,0,0.321339462,0.514752459,0.58126195,0,0,0,0,0.727272727,0.754582485,0.4381596,0.259072394,0.658211443,0.267265321
T4298,0,0,0,0,0,0,0,0.050180033,0.050180033,0.066906711,0,0,0,0,0.125450084,0,0,0.125450084,0.083633389,0,0,0,0,0,0.503734688,0.378068092,0.301378858,0.504584097,0.584608031,0.556884292,0.403260535,0.270950646,0.331992428,0.427057619,0,0,0.408651827,0.510194073,0.503734688,0.378068092,0,0.301378858,0.504584097,0.584608031,0,0,0,0,0.71649627,0.648676171,0.497392805,0.31741378,0.575641683,0.29706775
T4299,0,0,0,0,0,0,0,0.051682162,0.051682162,0.068909549,0,0,0,0,0.129205404,0,0,0.129205404,0.086136936,0,0,0,0,0,0.495070212,0.370942201,0.291923835,0.498916486,0.570028681,0.570135747,0.405106121,0.269625704,0.329389494,0.423685953,0,0,0.391642167,0.499544595,0.495070212,0.370942201,0,0.291923835,0.498916486,0.570028681,0,0,0,0,0.704890854,0.625254582,0.506803592,0.334927282,0.559225495,0.3110364
T4300,0,0,0,0,0,0,0,0.05779214,0.05779214,0.077056186,0,0,0,0,0.14448035,0,0,0.14448035,0.096320233,0,0,0,0,0,0.485808186,0.367379256,0.285620486,0.49608268,0.565248566,0.561085973,0.404490926,0.268300762,0.325603407,0.419411163,0,0,0.390172197,0.498773909,0.485808186,0.367379256,0,0.285620486,0.49608268,0.565248566,0,0,0,0,0.66814037,0.554989817,0.534262258,0.388434907,0.51036378,0.354489741
T4301,0,0,0,0,0,0,0,0.066697886,0.066697886,0.088930514,0,0,0,0,0.166744715,0,0,0.166744715,0.111163143,0,0,0,0,0,0.500746938,0.36935867,0.278397899,0.497082847,0.556644359,0.556884292,0.398954168,0.28022524,0.34571699,0.41700283,0,0,0.401091978,0.514257689,0.500746938,0.36935867,0,0.278397899,0.497082847,0.556644359,0,0,0,0,0.627797734,0.471486762,0.568227036,0.450357752,0.451629863,0.40346446
T4302,0,0,0,0,0,0,0,0.076970116,0.076970116,0.102626821,0,0,0,0,0.192425289,0,0,0.192425289,0.128283526,0,0,0,0,0,0.543770541,0.388756928,0.292711753,0.511085181,0.554971319,0.575630252,0.410642879,0.266644584,0.361807856,0.43205491,0,0,0.429651407,0.558957472,0.543770541,0.388756928,0,0.292711753,0.511085181,0.554971319,0,0,0,0,0.588560376,0.32892057,0.638071808,0.541259527,0.345424381,0.463367585
T4303,0,0,0,0,0,0,0,0.072979991,0.072979991,0.097306654,0,0,0,0,0.182449976,0,0,0.182449976,0.121633318,0,0,0,0,0,0.635793248,0.463578781,0.341168746,0.558759793,0.588432122,0.606658048,0.424792372,0.320635972,0.383104591,0.490095731,0,0,0.502939941,0.591116093,0.635793248,0.463578781,0,0.341168746,0.558759793,0.588432122,0,0,0,0,0.537717602,0.265784114,0.655616572,0.598249142,0.305083771,0.516669096
T4304,0,0,0,0,0,0,0,0.061360287,0.061360287,0.081813716,0,0,0,0,0.153400718,0,0,0.153400718,0.102267146,0,0,0,0,0,0.735584105,0.559382423,0.397898884,0.589598266,0.626434034,0.643503555,0.448784989,0.319642266,0.416706105,0.539285929,0,0,0.5550189,0.606669936,0.735584105,0.559382423,0,0.397898884,0.589598266,0.626434034,0,0,0,0,0.498203924,0.261710794,0.642255093,0.620042641,0.30972785,0.549094702
T4305,0,0,0,0,0,0,0,0.058598755,0.058598755,0.078131673,0,0,0,0,0.146496887,0,0,0.146496887,0.097664591,0,0,0,0,0,0.789064834,0.616785432,0.419172685,0.601600267,0.63001912,0.649644473,0.469394033,0.322623385,0.41954567,0.560479258,0,0,0.58651827,0.616268479,0.789064834,0.616785432,0,0.419172685,0.601600267,0.63001912,0,0,0,0,0.486598508,0.33401222,0.594232071,0.589694636,0.369890074,0.54391875
T4306,0,0,0,0,0,0,0,0.058910335,0.058910335,0.078547113,0,0,0,0,0.147275837,0,0,0.147275837,0.098183892,0,0,0,0,0,0.801613385,0.631433096,0.427051871,0.602767128,0.633126195,0.65416936,0.487234697,0.352434581,0.396592522,0.567403215,0,0,0.606887862,0.620612345,0.801613385,0.631433096,0,0.427051871,0.602767128,0.633126195,0,0,0,0,0.480519481,0.430753564,0.533755654,0.544363478,0.448498955,0.529433702
T4307,0,0,0,0,0,0,0,0.05729305,0.05729305,0.076390734,0,0,0,0,0.143232626,0,0,0.143232626,0.095488417,0,0,0,0,0,0.833283537,0.64885194,0.429940906,0.602600433,0.630975143,0.653522948,0.485081513,0.325273269,0.410080454,0.579926546,0,0,0.608147837,0.6240454,0.833283537,0.64885194,0,0.429940906,0.602600433,0.630975143,0,0,0,0,0.458690246,0.421588595,0.530522941,0.55986058,0.445532827,0.548730084
T4308,0,0,0,0,0,0,0,0.054379897,0.054379897,0.07250653,0,0,0,0,0.135949743,0,0,0.135949743,0.090633162,0,0,0,0,0,0.835673738,0.655581948,0.42219304,0.608268045,0.64125239,0.648998061,0.48292833,0.316661146,0.398722196,0.57727738,0,0,0.609197816,0.6240454,0.835673738,0.655581948,0,0.42219304,0.608268045,0.64125239,0,0,0,0,0.445979552,0.486761711,0.486334794,0.533629369,0.500213458,0.545864016
T4309,0,0,0,0,0,0,0,0.050625583,0.050625583,0.067500777,0,0,0,0,0.126563957,0,0,0.126563957,0.084375971,0,0,0,0,0,0.816253361,0.665479018,0.42206172,0.604767461,0.649139579,0.645442793,0.48292833,0.329579331,0.412210128,0.578300921,0,0,0.609197816,0.618790724,0.816253361,0.665479018,0,0.42206172,0.604767461,0.649139579,0,0,0,0,0.430505665,0.50610998,0.468536278,0.531692178,0.518786851,0.554373472
T4310,0,0,0,0,0,0,0,0.045318308,0.045318308,0.06042441,0,0,0,0,0.113295769,0,0,0.113295769,0.075530513,0,0,0,0,0,0.820137437,0.649247823,0.419041366,0.602267045,0.63957935,0.639948287,0.481697939,0.334216628,0.409133933,0.569871756,0,0,0.605837883,0.617459539,0.820137437,0.649247823,0,0.419041366,0.602267045,0.63957935,0,0,0,0,0.39430782,0.520366599,0.445503169,0.542662791,0.537431715,0.580480424
T4311,0,0,0,0,0,0,0,0.041591976,0.041591976,0.055455968,0,0,0,0,0.103979939,0,0,0.103979939,0.06931996,0,0,0,0,0,0.80131461,0.634600158,0.418122127,0.604934156,0.64459847,0.640917906,0.457705321,0.314342498,0.415996214,0.571738214,0,0,0.593868123,0.610243116,0.80131461,0.634600158,0,0.418122127,0.604934156,0.64459847,0,0,0,0,0.338214977,0.471486762,0.452393934,0.595149131,0.509546414,0.635130666
T4312,0,0,0,0,0,0,0,0.040113928,0.040113928,0.053485238,0,0,0,0,0.100284821,0,0,0.100284821,0.066856547,0,0,0,0,0,0.768748133,0.611638955,0.414182534,0.598433072,0.638623327,0.629605688,0.462319286,0.310698907,0.397775674,0.56613884,0,0,0.579168417,0.603377006,0.768748133,0.611638955,0,0.414182534,0.598433072,0.638623327,0,0,0,0,0.308648798,0.411405295,0.476616342,0.639972954,0.467394476,0.670799903
T4313,0,0,0,0,0,0,0,0.042170176,0.042170176,0.056226901,0,0,0,0,0.10542544,0,0,0.10542544,0.070283627,0,0,0,0,0,0.754108157,0.614014252,0.413131976,0.594432405,0.631931166,0.621525533,0.476468779,0.341172574,0.398958826,0.565596966,0,0,0.549559009,0.598262454,0.754108157,0.614014252,0,0.413131976,0.594432405,0.631931166,0,0,0,0,0.298424979,0.408350305,0.474359809,0.646612358,0.466995248,0.679589956
T4314,0,0,0,0,0,0,0,0.047945236,0.047945236,0.063926981,0,0,0,0,0.119863089,0,0,0.119863089,0.079908726,0,0,0,0,0,0.778906483,0.642913698,0.412344058,0.596599433,0.625956023,0.605688429,0.470009228,0.344816164,0.419072409,0.570413631,0,0,0.540319194,0.592307153,0.778906483,0.642913698,0,0.412344058,0.596599433,0.625956023,0,0,0,0,0.276043106,0.468431772,0.429358179,0.627762561,0.519536796,0.685479161
T4315,0,0,0,0,0,0,0,0.049885579,0.049885579,0.066514106,0,0,0,0,0.124713948,0,0,0.124713948,0.083142632,0,0,0,0,0,0.750522856,0.626682502,0.401969796,0.577262877,0.616395793,0.600840336,0.470009228,0.329579331,0.387837198,0.543380095,0,0,0.533599328,0.592657465,0.750522856,0.626682502,0,0.401969796,0.577262877,0.616395793,0,0,0,0,0.281845814,0.446028513,0.445121218,0.636062837,0.500453648,0.685317646
T4316,0,0,0,0,0,0,0,0.047059537,0.047059537,0.062746049,0,0,0,0,0.117648842,0,0,0.117648842,0.078432562,0,0,0,0,0,0.720944129,0.58709422,0.396323047,0.573428905,0.612810707,0.612798966,0.470624423,0.334547864,0.389493611,0.531759889,0,0,0.531919362,0.588663911,0.720944129,0.58709422,0,0.396323047,0.573428905,0.612810707,0,0,0,0,0.280740536,0.415478615,0.463009045,0.651890425,0.476234785,0.692311848
T4317,0,0,0,0,0,0,0,0.043544168,0.043544168,0.05805889,0,0,0,0,0.108860419,0,0,0.108860419,0.072573613,0,0,0,0,0,0.691365402,0.547110055,0.386211425,0.567094516,0.61209369,0.624434389,0.470932021,0.331897979,0.40747752,0.52561864,0,0,0.530029399,0.569256638,0.691365402,0.547110055,0,0.386211425,0.567094516,0.61209369,0,0,0,0,0.287648522,0.312627291,0.527483034,0.699862094,0.392572128,0.707355724
T4318,0,0,0,0,0,0,0,0.040486962,0.040486962,0.053982616,0,0,0,0,0.101217404,0,0,0.101217404,0.06747827,0,0,0,0,0,0.651329549,0.521377672,0.377281681,0.55975996,0.609464627,0.60730446,0.472777607,0.304074197,0.404874586,0.509001144,0,0,0.514909702,0.579345618,0.651329549,0.521377672,0,0.377281681,0.55975996,0.609464627,0,0,0,0,0.27908262,0.250509165,0.561327549,0.735204108,0.344590808,0.726632071
T4319,0,0,0,0,0,0,0,0.037355376,0.037355376,0.049807168,0,0,0,0,0.093388439,0,0,0.093388439,0.06225896,0,0,0,0,0,0.601732895,0.50277118,0.367170059,0.555925988,0.59751434,0.606981254,0.467548447,0.324610798,0.364884051,0.498163646,0,0,0.495380092,0.560288657,0.601732895,0.50277118,0,0.367170059,0.555925988,0.59751434,0,0,0,0,0.291240674,0.229124236,0.579021728,0.739817545,0.325051254,0.721182614
T4320,0,0,0,0,0,0,0,0.037144777,0.037144777,0.049526369,0,0,0,0,0.092861942,0,0,0.092861942,0.061907962,0,0,0,0,0,0.549447266,0.445764054,0.354038083,0.548758126,0.576003824,0.58435682,0.453091357,0.234845975,0.345007099,0.467457403,0,0,0.458210836,0.541301759,0.549447266,0.445764054,0,0.354038083,0.548758126,0.576003824,0,0,0,0,0.280464217,0.201629328,0.59120809,0.758953228,0.305210619,0.735302761
T4321,0,0,0,0,0,0,0,0.03924844,0.03924844,0.052331253,0,0,0,0,0.0981211,0,0,0.0981211,0.065414067,0,0,0,0,0,0.522557514,0.414093428,0.326460932,0.522920487,0.558556405,0.586942469,0.442633036,0.261013581,0.355182205,0.431573243,0,0,0.42650147,0.518251244,0.522557514,0.414093428,0,0.326460932,0.522920487,0.558556405,0,0,0,0,0.313622548,0.191446029,0.610581402,0.747465712,0.290432314,0.710812756
T4322,0,0,0,0,0,0,0,0.04192185,0.04192185,0.0558958,0,0,0,0,0.104804625,0,0,0.104804625,0.06986975,0,0,0,0,0,0.504033463,0.389548694,0.303086014,0.503750625,0.552342256,0.573367809,0.430944325,0.243126863,0.340511122,0.420073454,0,0,0.416841663,0.501926715,0.504033463,0.389548694,0,0.303086014,0.503750625,0.552342256,0,0,0,0,0.370820669,0.17107943,0.64568061,0.729049951,0.26269941,0.669127579
T4323,0,0,0,0,0,0,0,0.044778958,0.044778958,0.059705278,0,0,0,0,0.111947396,0,0,0.111947396,0.074631597,0,0,0,0,0,0.491484912,0.381631037,0.293105712,0.492415403,0.539435946,0.56302521,0.426945555,0.293805896,0.341930904,0.411704498,0,0,0.398572029,0.493309045,0.491484912,0.381631037,0,0.293105712,0.492415403,0.539435946,0,0,0,0,0.38961039,0.16395112,0.657473484,0.723219245,0.253238818,0.655521464
T4324,0,0,0,0,0,0,0,0.040310545,0.040310545,0.053747393,0,0,0,0,0.100776362,0,0,0.100776362,0.067184241,0,0,0,0,0,0.496862862,0.381631037,0.285095207,0.49308218,0.525573614,0.563671622,0.414949246,0.300099371,0.329152863,0.401408875,0,0,0.387652247,0.490576613,0.496862862,0.381631037,0,0.285095207,0.49308218,0.525573614,0,0,0,0,0.404255319,0.145621181,0.674329419,0.72506175,0.235645881,0.647471509
T4325,0,0,0,0,0,0,0,0.040983097,0.040983097,0.054644129,0,0,0,0,0.102457742,0,0,0.102457742,0.068305161,0,0,0,0,0,0.514191814,0.379651623,0.274720946,0.486081014,0.533938815,0.545248869,0.412796063,0.310367671,0.331045906,0.397435126,0,0,0.390592188,0.507882015,0.514191814,0.379651623,0,0.274720946,0.486081014,0.533938815,0,0,0,0,0.408952749,0.145621181,0.676208391,0.722713035,0.234706395,0.643713565
T4326,0,0,0,0,0,0,0,0.044739525,0.044739525,0.0596527,0,0,0,0,0.111848813,0,0,0.111848813,0.074565875,0,0,0,0,0,0.53540484,0.400633413,0.28877216,0.497916319,0.538479924,0.554945055,0.418332821,0.337528983,0.353052532,0.41375158,0,0,0.4199916,0.55026974,0.53540484,0.400633413,0,0.28877216,0.497916319,0.538479924,0,0,0,0,0.412821221,0.15885947,0.669812806,0.714159655,0.244523332,0.637971129
T4327,0,0,0,0,0,0,0,0.051052649,0.051052649,0.068070198,0,0,0,0,0.127631622,0,0,0.127631622,0.085087748,0,0,0,0,0,0.623244697,0.475059382,0.333683519,0.530088348,0.556405354,0.585003232,0.441710243,0.32891686,0.391150024,0.475525318,0,0,0.488660227,0.585931479,0.623244697,0.475059382,0,0.333683519,0.530088348,0.556405354,0,0,0,0,0.395689417,0.143584521,0.672125054,0.730363031,0.235729733,0.654731562
